"Year","Period","State","State ANSI","Data Item","Domain","Value","Chemical","Chemical_Code","Chemical_Code_num","Chemical_Code_str"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","OTHER",236.901,"CHLOROPICRIN "," 81501",81501,"081501"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","OTHER",83.195,"DICHLOROPROPENE "," 29001",29001,"029001"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","OTHER",0.113,"FLUTRIAFOL "," 128940",128940,"128940"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","OTHER",0.226,"REYNOUTRIA SACHALINE "," 55809",55809,"055809"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","FERTILIZER",18,NA,NA,NA,NA
2018,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","FERTILIZER",15,NA,NA,NA,NA
2018,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","FERTILIZER",24,NA,NA,NA,NA
2018,"YEAR","CALIFORNIA","06","LB / ACRE / APPLICATION, AVG","FERTILIZER",9,NA,NA,NA,NA
2018,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","FUNGICIDE",0.298,"AZOXYSTROBIN "," 128810",128810,"128810"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","FUNGICIDE",0.565,"BOSCALID "," 128008",128008,"128008"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","FUNGICIDE",6.452,"CAPTAN "," 81301",81301,"081301"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","FUNGICIDE",0.026,"CYFLUFENAMID "," 555550",555550,"555550"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","FUNGICIDE",0.461,"CYPRODINIL "," 288202",288202,"288202"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","FUNGICIDE",1.005,"FENHEXAMID "," 90209",90209,"090209"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","FUNGICIDE",0.307,"FLUDIOXONIL "," 71503",71503,"071503"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","FUNGICIDE",0.143,"FLUOPYRAM "," 80302",80302,"080302"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","FUNGICIDE",0.217,"FLUXAPYROXAD "," 138009",138009,"138009"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","FUNGICIDE",0.711,"MEFENOXAM "," 113502",113502,"113502"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","FUNGICIDE",0.167,"MYCLOBUTANIL "," 128857",128857,"128857"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","FUNGICIDE",0.402,"PENTHIOPYRAD "," 90112",90112,"090112"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","FUNGICIDE",0.05,"POLYOXIN D ZINC SALT "," 230000",230000,"230000"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","FUNGICIDE",3.52,"POTASSIUM BICARBON. "," 73508",73508,"073508"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","FUNGICIDE",0.221,"PROPICONAZOLE "," 122101",122101,"122101"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","FUNGICIDE",0.305,"PYRACLOSTROBIN "," 99100",99100,"099100"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","FUNGICIDE",0.762,"PYRIMETHANIL "," 288201",288201,"288201"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","FUNGICIDE",0.113,"QUINOLINE "," 55459",55459,"055459"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","FUNGICIDE",12.88,"SULFUR "," 77501",77501,"077501"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","FUNGICIDE",0.055,"TETRACONAZOLE "," 120603",120603,"120603"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","FUNGICIDE",0.827,"THIOPHANATE-METHYL "," 102001",102001,"102001"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","FUNGICIDE",4.285,"THIRAM "," 79801",79801,"079801"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","FUNGICIDE",0.148,"TRIFLOXYSTROBIN "," 129112",129112,"129112"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","FUNGICIDE",0.396,"TRIFLUMIZOLE "," 128879",128879,"128879"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","HERBICIDE",0.105,"FLUMIOXAZIN "," 129034",129034,"129034"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","HERBICIDE",0.355,"OXYFLUORFEN "," 111601",111601,"111601"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","HERBICIDE",1.944,"PENDIMETHALIN "," 108501",108501,"108501"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","INSECTICIDE",0.027,"ABAMECTIN "," 122804",122804,"122804"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","INSECTICIDE",0.364,"ACEQUINOCYL "," 6329",6329,"006329"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","INSECTICIDE",0.165,"ACETAMIPRID "," 99050",99050,"099050"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","INSECTICIDE",0.06,"AZADIRACHTIN "," 121701",121701,"121701"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","INSECTICIDE",0.645,"BIFENAZATE "," 586",586,"000586"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","INSECTICIDE",0.163,"BIFENTHRIN "," 128825",128825,"128825"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","INSECTICIDE",0.084,"CHLORANTRANILIPROLE "," 90100",90100,"090100"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","INSECTICIDE",0.24,"CYFLUMETOFEN "," 138831",138831,"138831"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","INSECTICIDE",0.397,"FENPROPATHRIN "," 127901",127901,"127901"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","INSECTICIDE",0.128,"FENPYROXIMATE "," 129131",129131,"129131"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","INSECTICIDE",0.105,"FLONICAMID "," 128016",128016,"128016"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","INSECTICIDE",0.234,"FLUPYRADIFURONE "," 122304",122304,"122304"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","INSECTICIDE",0.212,"HEXYTHIAZOX "," 128849",128849,"128849"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","INSECTICIDE",0.63,"IMIDACLOPRID "," 129099",129099,"129099"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","INSECTICIDE",3.062,"MALATHION "," 57701",57701,"057701"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","INSECTICIDE",0.214,"METHOXYFENOZIDE "," 121027",121027,"121027"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","INSECTICIDE",1.091,"NALED "," 34401",34401,"034401"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","INSECTICIDE",10.762,"NEEM OIL, CLAR. HYD. "," 25007",25007,"025007"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","INSECTICIDE",0.119,"NOVALURON "," 124002",124002,"124002"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","INSECTICIDE",0.137,"PYRETHRINS "," 69001",69001,"069001"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","INSECTICIDE",0.083,"SPINETORAM "," 110007",110007,"110007"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","INSECTICIDE",0.104,"SPINOSAD "," 110003",110003,"110003"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","INSECTICIDE",0.319,"SPIROMESIFEN "," 24875",24875,"024875"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","INSECTICIDE",0.086,"THIAMETHOXAM "," 60109",60109,"060109"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","OTHER",256.687,"CHLOROPICRIN "," 81501",81501,"081501"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","OTHER",85.17,"DICHLOROPROPENE "," 29001",29001,"029001"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","OTHER",0.129,"FLUTRIAFOL "," 128940",128940,"128940"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","OTHER",0.307,"REYNOUTRIA SACHALINE "," 55809",55809,"055809"
2018,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","FERTILIZER",307,NA,NA,NA,NA
2018,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","FERTILIZER",172,NA,NA,NA,NA
2018,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","FERTILIZER",315,NA,NA,NA,NA
2018,"YEAR","CALIFORNIA","06","LB / ACRE / YEAR, AVG","FERTILIZER",91,NA,NA,NA,NA
2018,"YEAR","CALIFORNIA","06","NUMBER, AVG","FUNGICIDE",1.4,"AZOXYSTROBIN "," 128810",128810,"128810"
2018,"YEAR","CALIFORNIA","06","NUMBER, AVG","FUNGICIDE",1.5,"BACILLUS AMYLOLIQUEFACIENS STRAIN D747 "," 16482",16482,"016482"
2018,"YEAR","CALIFORNIA","06","NUMBER, AVG","FUNGICIDE",2.4,"BACILLUS SUBTILIS "," 6479",6479,"006479"
2018,"YEAR","CALIFORNIA","06","NUMBER, AVG","FUNGICIDE",1.6,"BOSCALID "," 128008",128008,"128008"
2018,"YEAR","CALIFORNIA","06","NUMBER, AVG","FUNGICIDE",3.4,"CAPTAN "," 81301",81301,"081301"
2018,"YEAR","CALIFORNIA","06","NUMBER, AVG","FUNGICIDE",1.2,"CYFLUFENAMID "," 555550",555550,"555550"
2018,"YEAR","CALIFORNIA","06","NUMBER, AVG","FUNGICIDE",1.4,"CYPRODINIL "," 288202",288202,"288202"
2018,"YEAR","CALIFORNIA","06","NUMBER, AVG","FUNGICIDE",1.7,"FENHEXAMID "," 90209",90209,"090209"
2018,"YEAR","CALIFORNIA","06","NUMBER, AVG","FUNGICIDE",1.4,"FLUDIOXONIL "," 71503",71503,"071503"
2018,"YEAR","CALIFORNIA","06","NUMBER, AVG","FUNGICIDE",1.2,"FLUOPYRAM "," 80302",80302,"080302"
2018,"YEAR","CALIFORNIA","06","NUMBER, AVG","FUNGICIDE",1.3,"FLUXAPYROXAD "," 138009",138009,"138009"
2018,"YEAR","CALIFORNIA","06","NUMBER, AVG","FUNGICIDE",1.5,"MEFENOXAM "," 113502",113502,"113502"
2018,"YEAR","CALIFORNIA","06","NUMBER, AVG","FUNGICIDE",1.6,"MYCLOBUTANIL "," 128857",128857,"128857"
2018,"YEAR","CALIFORNIA","06","NUMBER, AVG","FUNGICIDE",1.3,"PENTHIOPYRAD "," 90112",90112,"090112"
2018,"YEAR","CALIFORNIA","06","NUMBER, AVG","FUNGICIDE",1.1,"POLYOXIN D ZINC SALT "," 230000",230000,"230000"
2018,"YEAR","CALIFORNIA","06","NUMBER, AVG","FUNGICIDE",1.5,"POTASSIUM BICARBON. "," 73508",73508,"073508"
2018,"YEAR","CALIFORNIA","06","NUMBER, AVG","FUNGICIDE",2,"PROPICONAZOLE "," 122101",122101,"122101"
2018,"YEAR","CALIFORNIA","06","NUMBER, AVG","FUNGICIDE",1.8,"PYRACLOSTROBIN "," 99100",99100,"099100"
2018,"YEAR","CALIFORNIA","06","NUMBER, AVG","FUNGICIDE",1.2,"PYRIMETHANIL "," 288201",288201,"288201"
2018,"YEAR","CALIFORNIA","06","NUMBER, AVG","FUNGICIDE",1.2,"QUINOLINE "," 55459",55459,"055459"
2018,"YEAR","CALIFORNIA","06","NUMBER, AVG","FUNGICIDE",2.6,"SULFUR "," 77501",77501,"077501"
2018,"YEAR","CALIFORNIA","06","NUMBER, AVG","FUNGICIDE",1.5,"TETRACONAZOLE "," 120603",120603,"120603"
2018,"YEAR","CALIFORNIA","06","NUMBER, AVG","FUNGICIDE",1.3,"THIOPHANATE-METHYL "," 102001",102001,"102001"
2018,"YEAR","CALIFORNIA","06","NUMBER, AVG","FUNGICIDE",2.1,"THIRAM "," 79801",79801,"079801"
2018,"YEAR","CALIFORNIA","06","NUMBER, AVG","FUNGICIDE",1.3,"TRIFLOXYSTROBIN "," 129112",129112,"129112"
2018,"YEAR","CALIFORNIA","06","NUMBER, AVG","FUNGICIDE",1.6,"TRIFLUMIZOLE "," 128879",128879,"128879"
2018,"YEAR","CALIFORNIA","06","NUMBER, AVG","HERBICIDE",1.1,"FLUMIOXAZIN "," 129034",129034,"129034"
2018,"YEAR","CALIFORNIA","06","NUMBER, AVG","HERBICIDE",1,"OXYFLUORFEN "," 111601",111601,"111601"
2018,"YEAR","CALIFORNIA","06","NUMBER, AVG","HERBICIDE",1.4,"PENDIMETHALIN "," 108501",108501,"108501"
2018,"YEAR","CALIFORNIA","06","NUMBER, AVG","INSECTICIDE",1.4,"ABAMECTIN "," 122804",122804,"122804"
2018,"YEAR","CALIFORNIA","06","NUMBER, AVG","INSECTICIDE",1.2,"ACEQUINOCYL "," 6329",6329,"006329"
2018,"YEAR","CALIFORNIA","06","NUMBER, AVG","INSECTICIDE",1.4,"ACETAMIPRID "," 99050",99050,"099050"
2018,"YEAR","CALIFORNIA","06","NUMBER, AVG","INSECTICIDE",1.9,"AZADIRACHTIN "," 121701",121701,"121701"
2018,"YEAR","CALIFORNIA","06","NUMBER, AVG","INSECTICIDE",1.3,"BIFENAZATE "," 586",586,"000586"
2018,"YEAR","CALIFORNIA","06","NUMBER, AVG","INSECTICIDE",1.7,"BIFENTHRIN "," 128825",128825,"128825"
2018,"YEAR","CALIFORNIA","06","NUMBER, AVG","INSECTICIDE",1.2,"BT KURSTAK ABTS-1857 "," 6523",6523,"006523"
2018,"YEAR","CALIFORNIA","06","NUMBER, AVG","INSECTICIDE",2.3,"BT KURSTAKI ABTS-351 "," 6522",6522,"006522"
2018,"YEAR","CALIFORNIA","06","NUMBER, AVG","INSECTICIDE",1.1,"BT KURSTAKI SA-11 "," 6519",6519,"006519"
2018,"YEAR","CALIFORNIA","06","NUMBER, AVG","INSECTICIDE",1.2,"CHLORANTRANILIPROLE "," 90100",90100,"090100"
2018,"YEAR","CALIFORNIA","06","NUMBER, AVG","INSECTICIDE",1.1,"CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA "," 16329",16329,"016329"
2018,"YEAR","CALIFORNIA","06","NUMBER, AVG","INSECTICIDE",1.3,"CYFLUMETOFEN "," 138831",138831,"138831"
2018,"YEAR","CALIFORNIA","06","NUMBER, AVG","INSECTICIDE",1.4,"FENPROPATHRIN "," 127901",127901,"127901"
2018,"YEAR","CALIFORNIA","06","NUMBER, AVG","INSECTICIDE",1.2,"FENPYROXIMATE "," 129131",129131,"129131"
2018,"YEAR","CALIFORNIA","06","NUMBER, AVG","INSECTICIDE",1.3,"FLONICAMID "," 128016",128016,"128016"
2018,"YEAR","CALIFORNIA","06","NUMBER, AVG","INSECTICIDE",1.4,"FLUPYRADIFURONE "," 122304",122304,"122304"
2018,"YEAR","CALIFORNIA","06","NUMBER, AVG","INSECTICIDE",1.2,"HEXYTHIAZOX "," 128849",128849,"128849"
2018,"YEAR","CALIFORNIA","06","NUMBER, AVG","INSECTICIDE",1.3,"IMIDACLOPRID "," 129099",129099,"129099"
2018,"YEAR","CALIFORNIA","06","NUMBER, AVG","INSECTICIDE",1.7,"MALATHION "," 57701",57701,"057701"
2018,"YEAR","CALIFORNIA","06","NUMBER, AVG","INSECTICIDE",1.2,"METHOXYFENOZIDE "," 121027",121027,"121027"
2018,"YEAR","CALIFORNIA","06","NUMBER, AVG","INSECTICIDE",1.2,"NALED "," 34401",34401,"034401"
2018,"YEAR","CALIFORNIA","06","NUMBER, AVG","INSECTICIDE",1.7,"NEEM OIL, CLAR. HYD. "," 25007",25007,"025007"
2018,"YEAR","CALIFORNIA","06","NUMBER, AVG","INSECTICIDE",1.6,"NOVALURON "," 124002",124002,"124002"
2018,"YEAR","CALIFORNIA","06","NUMBER, AVG","INSECTICIDE",2.5,"PYRETHRINS "," 69001",69001,"069001"
2018,"YEAR","CALIFORNIA","06","NUMBER, AVG","INSECTICIDE",1.2,"SPINETORAM "," 110007",110007,"110007"
2018,"YEAR","CALIFORNIA","06","NUMBER, AVG","INSECTICIDE",1.2,"SPINOSAD "," 110003",110003,"110003"
2018,"YEAR","CALIFORNIA","06","NUMBER, AVG","INSECTICIDE",1.3,"SPIROMESIFEN "," 24875",24875,"024875"
2018,"YEAR","CALIFORNIA","06","NUMBER, AVG","INSECTICIDE",1.4,"THIAMETHOXAM "," 60109",60109,"060109"
2018,"YEAR","CALIFORNIA","06","NUMBER, AVG","OTHER",1.1,"CHLOROPICRIN "," 81501",81501,"081501"
2018,"YEAR","CALIFORNIA","06","NUMBER, AVG","OTHER",1,"DICHLOROPROPENE "," 29001",29001,"029001"
2018,"YEAR","CALIFORNIA","06","NUMBER, AVG","OTHER",1.1,"FLUTRIAFOL "," 128940",128940,"128940"
2018,"YEAR","CALIFORNIA","06","NUMBER, AVG","OTHER",1.4,"REYNOUTRIA SACHALINE "," 55809",55809,"055809"
2018,"YEAR","CALIFORNIA","06","NUMBER, AVG","FERTILIZER",16.9,NA,NA,NA,NA
2018,"YEAR","CALIFORNIA","06","NUMBER, AVG","FERTILIZER",11.8,NA,NA,NA,NA
2018,"YEAR","CALIFORNIA","06","NUMBER, AVG","FERTILIZER",13.2,NA,NA,NA,NA
2018,"YEAR","CALIFORNIA","06","NUMBER, AVG","FERTILIZER",10.2,NA,NA,NA,NA
2018,"YEAR","CALIFORNIA","06","$","TOTAL",1856015000,NA,NA,NA,NA
2018,"YEAR","CALIFORNIA","06","CWT","TOTAL",17846300,NA,NA,NA,NA
2018,"YEAR","CALIFORNIA","06","CWT","TOTAL",0,NA,NA,NA,NA
2018,"YEAR","CALIFORNIA","06","$","TOTAL",230062000,NA,NA,NA,NA
2018,"YEAR","CALIFORNIA","06","CWT","TOTAL",5451700,NA,NA,NA,NA
2018,"YEAR","CALIFORNIA","06","TONS","TOTAL",276358,NA,NA,NA,NA
2018,"YEAR","CALIFORNIA","06","CWT","TOTAL",23298000,NA,NA,NA,NA
2018,"YEAR","FLORIDA","12","$","TOTAL",281750000,NA,NA,NA,NA
2018,"YEAR","FLORIDA","12","CWT","TOTAL",2450000,NA,NA,NA,NA
2018,"YEAR","FLORIDA","12","LB","FUNGICIDE",87400,"CAPTAN "," 81301",81301,"081301"
2018,"YEAR","FLORIDA","12","LB","FUNGICIDE",3300,"CYPRODINIL "," 288202",288202,"288202"
2018,"YEAR","FLORIDA","12","LB","FUNGICIDE",1700,"FLUDIOXONIL "," 71503",71503,"071503"
2018,"YEAR","FLORIDA","12","LB","FUNGICIDE",22500,"THIRAM "," 79801",79801,"079801"
2018,"YEAR","FLORIDA","12","LB","FUNGICIDE",128400,NA,NA,NA,NA
2018,"YEAR","FLORIDA","12","LB","INSECTICIDE",102700,NA,NA,NA,NA
2018,"YEAR","FLORIDA","12","LB","FERTILIZER",136000,NA,NA,NA,NA
2018,"YEAR","FLORIDA","12","LB","FERTILIZER",42000,NA,NA,NA,NA
2018,"YEAR","FLORIDA","12","LB","FERTILIZER",173000,NA,NA,NA,NA
2018,"YEAR","FLORIDA","12","LB / ACRE / APPLICATION, AVG","FUNGICIDE",1.858,"CAPTAN "," 81301",81301,"081301"
2018,"YEAR","FLORIDA","12","LB / ACRE / APPLICATION, AVG","FUNGICIDE",0.33,"CYPRODINIL "," 288202",288202,"288202"
2018,"YEAR","FLORIDA","12","LB / ACRE / APPLICATION, AVG","FUNGICIDE",0.221,"FLUDIOXONIL "," 71503",71503,"071503"
2018,"YEAR","FLORIDA","12","LB / ACRE / APPLICATION, AVG","FUNGICIDE",1.632,"THIRAM "," 79801",79801,"079801"
2018,"YEAR","FLORIDA","12","LB / ACRE / APPLICATION, AVG","FERTILIZER",1,NA,NA,NA,NA
2018,"YEAR","FLORIDA","12","LB / ACRE / APPLICATION, AVG","FERTILIZER",1,NA,NA,NA,NA
2018,"YEAR","FLORIDA","12","LB / ACRE / YEAR, AVG","FUNGICIDE",9.193,"CAPTAN "," 81301",81301,"081301"
2018,"YEAR","FLORIDA","12","LB / ACRE / YEAR, AVG","FUNGICIDE",0.997,"CYPRODINIL "," 288202",288202,"288202"
2018,"YEAR","FLORIDA","12","LB / ACRE / YEAR, AVG","FUNGICIDE",0.501,"FLUDIOXONIL "," 71503",71503,"071503"
2018,"YEAR","FLORIDA","12","LB / ACRE / YEAR, AVG","FUNGICIDE",6.049,"THIRAM "," 79801",79801,"079801"
2018,"YEAR","FLORIDA","12","LB / ACRE / YEAR, AVG","FERTILIZER",14,NA,NA,NA,NA
2018,"YEAR","FLORIDA","12","LB / ACRE / YEAR, AVG","FERTILIZER",4,NA,NA,NA,NA
2018,"YEAR","FLORIDA","12","LB / ACRE / YEAR, AVG","FERTILIZER",17,NA,NA,NA,NA
2018,"YEAR","FLORIDA","12","NUMBER, AVG","FUNGICIDE",4.9,"CAPTAN "," 81301",81301,"081301"
2018,"YEAR","FLORIDA","12","NUMBER, AVG","FUNGICIDE",3,"CYPRODINIL "," 288202",288202,"288202"
2018,"YEAR","FLORIDA","12","NUMBER, AVG","FUNGICIDE",2.3,"FLUDIOXONIL "," 71503",71503,"071503"
2018,"YEAR","FLORIDA","12","NUMBER, AVG","FUNGICIDE",3.7,"THIRAM "," 79801",79801,"079801"
2018,"YEAR","FLORIDA","12","NUMBER, AVG","FERTILIZER",18,NA,NA,NA,NA
2018,"YEAR","FLORIDA","12","NUMBER, AVG","FERTILIZER",17.6,NA,NA,NA,NA
2018,"YEAR","FLORIDA","12","NUMBER, AVG","FERTILIZER",18,NA,NA,NA,NA
2018,"YEAR","FLORIDA","12","$","TOTAL",281750000,NA,NA,NA,NA
2018,"YEAR","FLORIDA","12","CWT","TOTAL",2450000,NA,NA,NA,NA
2018,"YEAR","FLORIDA","12","CWT","TOTAL",0,NA,NA,NA,NA
2018,"YEAR","FLORIDA","12","$","TOTAL",0,NA,NA,NA,NA
2018,"YEAR","FLORIDA","12","CWT","TOTAL",0,NA,NA,NA,NA
2018,"YEAR","FLORIDA","12","TONS","TOTAL",0,NA,NA,NA,NA
2018,"YEAR","FLORIDA","12","CWT","TOTAL",2450000,NA,NA,NA,NA
2018,"YEAR","NEW YORK","36","$","TOTAL",6229000,NA,NA,NA,NA
2018,"YEAR","NEW YORK","36","CWT","TOTAL",30800,NA,NA,NA,NA
2018,"YEAR","NEW YORK","36","CWT","TOTAL",200,NA,NA,NA,NA
2018,"YEAR","NEW YORK","36","CWT","TOTAL",30600,NA,NA,NA,NA
2018,"YEAR","NORTH CAROLINA","37","$","TOTAL",21375000,NA,NA,NA,NA
2018,"YEAR","NORTH CAROLINA","37","CWT","TOTAL",125000,NA,NA,NA,NA
2018,"YEAR","NORTH CAROLINA","37","$","TOTAL",21375000,NA,NA,NA,NA
2018,"YEAR","NORTH CAROLINA","37","CWT","TOTAL",125000,NA,NA,NA,NA
2018,"YEAR","NORTH CAROLINA","37","CWT","TOTAL",0,NA,NA,NA,NA
2018,"YEAR","NORTH CAROLINA","37","$","TOTAL",0,NA,NA,NA,NA
2018,"YEAR","NORTH CAROLINA","37","CWT","TOTAL",0,NA,NA,NA,NA
2018,"YEAR","NORTH CAROLINA","37","TONS","TOTAL",0,NA,NA,NA,NA
2018,"YEAR","NORTH CAROLINA","37","CWT","TOTAL",125000,NA,NA,NA,NA
2018,"YEAR","OREGON","41","$","TOTAL",11687000,NA,NA,NA,NA
2018,"YEAR","OREGON","41","CWT","TOTAL",110000,NA,NA,NA,NA
2018,"YEAR","OREGON","41","CWT","TOTAL",700,NA,NA,NA,NA
2018,"YEAR","OREGON","41","CWT","TOTAL",109300,NA,NA,NA,NA
2018,"YEAR","WASHINGTON","53","$","TOTAL",9167000,NA,NA,NA,NA
2018,"YEAR","WASHINGTON","53","CWT","TOTAL",86100,NA,NA,NA,NA
2018,"YEAR","WASHINGTON","53","CWT","TOTAL",300,NA,NA,NA,NA
2018,"YEAR","WASHINGTON","53","CWT","TOTAL",85800,NA,NA,NA,NA
2018,"YEAR - AUG FORECAST","CALIFORNIA","06","$","TOTAL",3030953000,NA,NA,NA,NA
2018,"YEAR - AUG FORECAST","CALIFORNIA","06","CWT","TOTAL",28938000,NA,NA,NA,NA
2018,"YEAR - AUG FORECAST","CALIFORNIA","06","$","TOTAL",2829210000,NA,NA,NA,NA
2018,"YEAR - AUG FORECAST","CALIFORNIA","06","CWT","TOTAL",23381900,NA,NA,NA,NA
2018,"YEAR - AUG FORECAST","CALIFORNIA","06","CWT","TOTAL",28900,NA,NA,NA,NA
2018,"YEAR - AUG FORECAST","CALIFORNIA","06","$","TOTAL",201743000,NA,NA,NA,NA
2018,"YEAR - AUG FORECAST","CALIFORNIA","06","CWT","TOTAL",5527200,NA,NA,NA,NA
2018,"YEAR - AUG FORECAST","CALIFORNIA","06","TONS","TOTAL",276358,NA,NA,NA,NA
2018,"YEAR - AUG FORECAST","CALIFORNIA","06","CWT","TOTAL",28909100,NA,NA,NA,NA
2018,"YEAR - AUG FORECAST","FLORIDA","12","$","TOTAL",292050000,NA,NA,NA,NA
2018,"YEAR - AUG FORECAST","FLORIDA","12","CWT","TOTAL",2475000,NA,NA,NA,NA
2018,"YEAR - AUG FORECAST","FLORIDA","12","$","TOTAL",292050000,NA,NA,NA,NA
2018,"YEAR - AUG FORECAST","FLORIDA","12","CWT","TOTAL",2475000,NA,NA,NA,NA
2018,"YEAR - AUG FORECAST","FLORIDA","12","CWT","TOTAL",0,NA,NA,NA,NA
2018,"YEAR - AUG FORECAST","FLORIDA","12","$","TOTAL",0,NA,NA,NA,NA
2018,"YEAR - AUG FORECAST","FLORIDA","12","CWT","TOTAL",0,NA,NA,NA,NA
2018,"YEAR - AUG FORECAST","FLORIDA","12","TONS","TOTAL",0,NA,NA,NA,NA
2018,"YEAR - AUG FORECAST","FLORIDA","12","CWT","TOTAL",2475000,NA,NA,NA,NA
2018,"YEAR - AUG FORECAST","NEW YORK","36","$","TOTAL",6229000,NA,NA,NA,NA
2018,"YEAR - AUG FORECAST","NEW YORK","36","CWT","TOTAL",30800,NA,NA,NA,NA
2018,"YEAR - AUG FORECAST","NEW YORK","36","CWT","TOTAL",200,NA,NA,NA,NA
2018,"YEAR - AUG FORECAST","NEW YORK","36","CWT","TOTAL",30600,NA,NA,NA,NA
2018,"YEAR - AUG FORECAST","NORTH CAROLINA","37","$","TOTAL",21375000,NA,NA,NA,NA
2018,"YEAR - AUG FORECAST","NORTH CAROLINA","37","CWT","TOTAL",125000,NA,NA,NA,NA
2018,"YEAR - AUG FORECAST","NORTH CAROLINA","37","$","TOTAL",21375000,NA,NA,NA,NA
